# AndrewMoryakov/ik_llama.cpp — snapshot of all remote branches, 2026-09-08
# columns: sha<TAB>branch<TAB>class
a5b16b82bb276a19faa5309dc6bde3c2be1b9a4f	ik/biased_qkv	identical-to-upstream
e79f523bcc5529431d87795bea9d6a9e5a08f88a	ik/bitnet_adjustments	identical-to-upstream
5e969613e49fe18bf8ab97a0fd1ced3c3f8f03dc	ik/bitnet_cuda	identical-to-upstream
ee9b05241450348678bcfdfa74dd785dd35ee414	ik/bitnet_fused_unary	identical-to-upstream
6ffd89eca8e8c7f0075f0257edc59cb7c9b36b7c	ik/bitnet_improve_metal	identical-to-upstream
a3fe796f6c106a76688ffea0a5e52b9d3404e55a	ik/bitnet_optional_scales	identical-to-upstream
db6b0f6dabbd58e0318e1bf646947b643ee2e2cb	ik/bitnet_token_embedding_gpu	identical-to-upstream
ccdb94832976593b6f6a13d217059c754082caba	ik/bitnet_token_embedding_gpu_2	identical-to-upstream
655981ccedd879219b01dad9978aedc3070a33dc	ik/buffer_type_overrides	identical-to-upstream
5e1944bdec7d97af5309ff45ed7727b085abfbd8	ik/bug_missing_parentheses	identical-to-upstream
0e76d21b969f75f6887d6b842dde0af7135b9f68	ik/cached_graph	identical-to-upstream
38f19c55f9debaa9a01e5a65d2f6533ae65bf7bc	ik/change_default_fa_offset	identical-to-upstream
6d05977940c6483f1ae86446f4ff0fc86f9c0ef6	ik/change_fmoe_fa_defaults	identical-to-upstream
7e706abdc14810724e16d0e222e56ec2217cb341	ik/change_q_pure	identical-to-upstream
bb23d014abb3add228dfb02b8441bf78a9b2f1e1	ik/chat_templates	identical-to-upstream
fdfad307218eee25dd048b1cde02a70f71a27e4d	ik/check_up_gate_fmoe	identical-to-upstream
acaa4869af869f9eb441bd2739d6cc0a7eb8c104	ik/cleanup_fudge_factors	identical-to-upstream
95675f61947a38cf7adfbaa19af03edb6bdd8281	ik/cohere2	identical-to-upstream
f81c0b7fa075c6e580ef19f9437faef2249f5bb3	ik/cohere2_sm_graph	identical-to-upstream
882f52032a04173cb71f767721bfa4ebc0b28910	ik/convert_i2s	identical-to-upstream
8b9be1a04829511724992deb291bb2c3297ce828	ik/copyright	identical-to-upstream
487411b67695de4b4c9f79363d59357baa0c4d52	ik/correct_glm47_flash_gating_func	identical-to-upstream
3d5b854aee86c8a17d5fe18285d300bf431b0b16	ik/correct_missing_gating_func_comments	identical-to-upstream
a553eb191a0b6510654488dc7a4468276386b653	ik/cpp_17	identical-to-upstream
7dd8d9c4c181ef6b7f76f1d4150b89d2b57e6455	ik/cpu_argsort	identical-to-upstream
83dab6a7ceda636b084f89ad4abdda73b5059257	ik/cpu_deepseek_fa	identical-to-upstream
d5498c446736093067dc24e5285823ee24cedab6	ik/cpu_fa_dont_repack_tg	identical-to-upstream
202924d9fe9806fbf41df2ed58695784066fe5e1	ik/cpu_fa_tg_glm4.5	identical-to-upstream
6944e7e68d4c1f8be189d1772266da99b225e24a	ik/cpu_moe_tg	identical-to-upstream
9e1e1c0b5a1b3b8043b6c16d73bf87e12f313e27	ik/cpu_repeat	identical-to-upstream
1a102919c4eca8f7eb58cf8f0b3ad2b0cbef9f65	ik/cpu_swa_v0	identical-to-upstream
41d346ac232938d455e3d4bdee9303a6c9fcc1f7	ik/cpu_swa_v1	identical-to-upstream
910a27ab9bad1d8f7e13bee5f14d07aa9628b50b	ik/cpu_swa_v2	identical-to-upstream
08d116cd02b1758fb7939b79dab42a9406264e73	ik/cpu_topk_moe	identical-to-upstream
7f6980fa5166d029ad04cef395d2993ddc8da307	ik/cuda_better_moe	identical-to-upstream
6bfd4511f93d1fef02bfc9470b7c51188caaa17f	ik/cuda_bf16	identical-to-upstream
a660980c43efb53c15eb9a0f9555749a6157cbef	ik/cuda_faster_iq2k	identical-to-upstream
f265260f23aba0fa0d09f183c26e80a1ad48d9cd	ik/cuda_faster_iq4nl_kvcache	identical-to-upstream
cfec33848fd8e7321b7c082540d6ac64b68934af	ik/cuda_faster_moe_tg	identical-to-upstream
c5a9bd4bf91c10ffbb4149ba4fafcd2012c15a45	ik/cuda_fattn_Dk_Dv	identical-to-upstream
c5ed8f4069172ed0feba331caab9db41b88556bb	ik/cuda_fix_quantized_flash_mla3	identical-to-upstream
1982beb005fa2ecbda4354141df596d1856a6c91	ik/cuda_flash_mla3	identical-to-upstream
d7008ad52daf9da54694fc74f5a34be5c5bed389	ik/cuda_flash_mla3_v2	identical-to-upstream
50bbc3f335713f6f1420418a4a96f97320d69d1a	ik/cuda_flash_mla_q8_0	identical-to-upstream
a6651d017abb13226bf5edd50c6b580c3fddac10	ik/cuda_graphs_with_overrides	identical-to-upstream
b2d3dc72354a6e714fcadac5b0b247eb0a576385	ik/cuda_grouped_topk	identical-to-upstream
8ed7825fea384b737ca5e1e4b8ca0da613e170c5	ik/cuda_iq1_m_r4	identical-to-upstream
fb6a0d0184cf326a482e87bc741dc004402cf3f2	ik/cuda_iq1_s_r4	identical-to-upstream
01eee24f0f5c4d30ad410b0fd2e6c17947b883cb	ik/cuda_iq2k_use_bperm1	identical-to-upstream
90379f3d516abb87f8c79830aae2634c99fcfe05	ik/cuda_iq3k_use_bperm1	identical-to-upstream
1a8145e48edc222ba599366e29ab6e2b53a5c0f8	ik/cuda_iq4_k_r4	identical-to-upstream
64c754ba8bd8e92d13de8294945a5cb9ee33aa2d	ik/cuda_iqk_ks_r4	identical-to-upstream
b3417c93666c542fbe70d3b5df8eb386aa9ca33a	ik/cuda_iqk_r4	identical-to-upstream
409bfe6648bf819bcbcea4abd6ba2def291b27f2	ik/cuda_large_cpy	identical-to-upstream
a7b427ffc09d7eb6c051b01c7c7258a37bc62e13	ik/cuda_lto	identical-to-upstream
5252e955523ac537894f656e5ebb4e6c77039973	ik/cuda_mailine_fixes	identical-to-upstream
78b407122f3bdb9b46567a27f5c8718834cc7f3a	ik/cuda_mla	identical-to-upstream
a107d9664cc3b273e4985670e6b29d1e24f65d9f	ik/cuda_mla2	identical-to-upstream
217905c8b30df189e82c0340e6032c02cf8de980	ik/cuda_mmq_iq2_k	identical-to-upstream
d91316e475fdc8fb6722a3893326541a63c19771	ik/cuda_mmq_iq4_k	identical-to-upstream
3498ea4228f0d999703b3ee54651b7fed88c17c9	ik/cuda_mmq_iq4_ks	identical-to-upstream
46b782b5c07b3f6d5f8a94ab478c87a6335a0bf4	ik/cuda_native	identical-to-upstream
06e9fcd4d88336a05f8a3f526f282ec8c3cd4adf	ik/cuda_params	identical-to-upstream
8bc80e08d0048b47a1ad1032b2d580c9112f853f	ik/cuda_q4_0_r4	identical-to-upstream
efc440fb29b2235b601421dc816a6978c1902152	ik/cuda_quantized_fmoe	identical-to-upstream
bb21114ab4a57f800451d9b5264cca8e563f4977	ik/cuda_refactor_fattn	identical-to-upstream
9ac82537dc25b0abab9a9e2e623d83e29d2612f7	ik/cuda_rms_non_contiguous	identical-to-upstream
3b9ace5c657241184dee97a3fa8b8c0ba7b4b8be	ik/cuda_rope_back	identical-to-upstream
b18f658a7d3d8cecd2c3cdb2a14a805a3177481f	ik/cuda_set_device	identical-to-upstream
27e8ed645445d07bb0cac26b1d70bed6b8eaa89c	ik/cuda_swa2	identical-to-upstream
b02e137f604fe562b7132194fe82d5c87fc47408	ik/cuda_swa3	identical-to-upstream
3132dd368f44c39b1f98dcb998e9ef0c64c7392f	ik/cuda_topk_moe	identical-to-upstream
b79be8a191c10883a84d725ae9e70ec693ab3b6b	ik/cuda_tracer	identical-to-upstream
8d91235b0e9b6f2ace11a0dbcfd513608314f32f	ik/cuda_use_bperm	identical-to-upstream
d29f8d3d404279b081111135321b6833a3bf6441	ik/custom_q_rules	identical-to-upstream
73b50634e9172d2d1f42ff41055f056405f84b9b	ik/debug_849	identical-to-upstream
2e86b76476edb832dfe9b92752955e537fbf0bc1	ik/debug_issue_721	identical-to-upstream
51486dc3d4ac7d19145016486ec6edb3421a4f5c	ik/debug_issue_733	identical-to-upstream
40c05459c3db298b165982741bcc897566c92d5e	ik/dedup_stb_image	identical-to-upstream
2bb57b49005a5d56b6915d538dc1690fb5ef9d84	ik/deepseek_fa_opt	identical-to-upstream
c1d0738a1b733700ad5f51c804b9347f3a214f3b	ik/deepseek_guarantee_rope_fusion	identical-to-upstream
daa3b00ccd735dd7bb00e8a33af60d63e818f966	ik/deepseek_is_this_better	identical-to-upstream
b73d66f76e1ea08f259ff2d89c590ece9f1e1c84	ik/deepseek_merge_qk	identical-to-upstream
d329029ddefaddbee14a6b3670f0ca087fb57d41	ik/deepseek_mla0	identical-to-upstream
aae817e50bb9709303d31b84a0a5aac7a2ab872e	ik/deepseek_opt	identical-to-upstream
8e2661afc82df066b9745994d3d6d2bd1507a909	ik/deepseek_rope_cache	identical-to-upstream
d2e193d71120b161b342fc261036581db1209973	ik/delta_net	identical-to-upstream
079753abd7eb435e9cd9dafb69f1d7b915237cbd	ik/dequant_gemm	identical-to-upstream
62d5e5365b29ed3e614eadf90443ac2bed07ff45	ik/dequant_moe_gemm	identical-to-upstream
82871cc2a3366dfdeff758f04fdfcf5ae5859829	ik/desperate_bug_fix_attempt	identical-to-upstream
3549305b7a7adb6702f4d9b6858cae87f4b11b7a	ik/disable_add_fused_rms	identical-to-upstream
93e8e31943f7e2731dfe31a4659a44861459802e	ik/disable_experimental_code1	identical-to-upstream
bdfa4bbe29afb98b00c07d59c4a63f39fe18b15c	ik/disable_fusion_by_default	identical-to-upstream
97ce7edb62d5c318e0621553a321de96520402c1	ik/disable_multi_add	identical-to-upstream
ca1e7070f6364cdd0d7d4e6eae9f38bc58086985	ik/disable_or_enable_p2p	identical-to-upstream
99e0e334a5527d19a912358bda8ea52fd69ee2b4	ik/disable_rope_cache	identical-to-upstream
00259c14a797bf26c73ddc6a6b5866d64873e32d	ik/disable_sm_row	identical-to-upstream
8735931413a2b93aa9420ff2f1214d329c4dcf8f	ik/disable_some_fusion	identical-to-upstream
0299da3ef8f17f049412fc5cf5b2adc9979c672d	ik/disable_vocab_debug	identical-to-upstream
8308320bca665e16167f40aed15cca90a85f7b71	ik/dont_abort_on_nccl_init_failure	identical-to-upstream
ed8a3d8e3dc2f5b374df54fa07f2ea43827f0930	ik/dont_split_output	identical-to-upstream
c4253f61e7fb320e61a5a3d910332b6cd1d8ecc7	ik/dup_experts_bias	identical-to-upstream
82780dfd55cd313593e01026c9ec159d528acf08	ik/enable_fusion_by_default	identical-to-upstream
999d9911525346450ebab3ef4fa1ee2ac33dd09d	ik/enable_mla3_in_crippled_ggufs	identical-to-upstream
37caf11f2cc24b36f25636648064f5f643d13c39	ik/ernie_graph	identical-to-upstream
73b8fea90b66051651d065116848696fbd853d1c	ik/extra_reduce_types	identical-to-upstream
14e06e26a5ee07bb46e3631a4ae8d05b0736e54e	ik/fa_mainline_compat	identical-to-upstream
629f546db1cfc3da92c90be6cd51d437373ea389	ik/fa_offset_2	identical-to-upstream
9f8cd4049a1b38b97c1a95373611ffef1f020bc6	ik/falcon3	identical-to-upstream
8174b7f5389ff9eec82063f95557a66d761584d9	ik/falcon3a	identical-to-upstream
b74bd33b6a1da9e9da6bef8fafdd514c0445a0ea	ik/falcon_edge	identical-to-upstream
3164fa33109c24ebe41fcc7755e521ee34712507	ik/faster_avx2_q40	identical-to-upstream
de818b77d633345e842af8d949523b8ba8fdc1bf	ik/faster_iq3_iq5_quantize	identical-to-upstream
da9fdf57d847ea9594083bf633cffacf25ac3ca7	ik/faster_iq4k	identical-to-upstream
30c002d22d4174adf98ad489aaaf303085ddc7f4	ik/faster_iq4k_quantize	identical-to-upstream
1fb3115412301745d7e71269a258ffe49fa01526	ik/faster_iq4nl_quantize	identical-to-upstream
4b840a362e797a94e7ab43b3b9500f8e77821c5c	ik/faster_moe_quantize	identical-to-upstream
38eb7fa4995ad7bdabc8d1d37be5e9f3371898d9	ik/faster_q60_avx2	identical-to-upstream
4066235b8f15cf3be3a7eeb683a883f4545c0b75	ik/fattn_Dk_Dv	identical-to-upstream
3e7d5c180c1d560fafd646b99b4d96b745e85474	ik/fattn_bf16	identical-to-upstream
599a2b7806a5750643b041e63f2f70e843008519	ik/fattn_enable_iq4_nl	identical-to-upstream
5f3e6faac853af159bced8583c3e0a16137e4b2f	ik/fattn_enable_q6_0	identical-to-upstream
24039c10a13bb1017e93e9ccc2bbca4ad0b6a865	ik/fattn_gqa_10	identical-to-upstream
e2b7da9684381d21e66465b69f7f736b727d9368	ik/fattn_is_supported	identical-to-upstream
6b37066b8f3cc7680fba12770acaedefcbfb300e	ik/fattn_kq_max_offset	identical-to-upstream
31d7424afbba8889d0d00454a7e9695e65ed9e69	ik/fattn_kqv	identical-to-upstream
056f08182ab82f4bc8862c293c977f0207c0f17a	ik/fattn_mma	identical-to-upstream
73407455727b32a5837421d852ce2baf52e0c2eb	ik/fattn_q35dense	identical-to-upstream
20d50172d011229eac971d28aa4dca922b0246a8	ik/fattn_work_buffer	identical-to-upstream
0a6e650e29ea9a37651d7a114167fcab06a0e46e	ik/fix_1015	identical-to-upstream
e094f324670349a5a21a332fc30007ffa2b8b435	ik/fix_1055	identical-to-upstream
efd331f3ebb4a13ab06ae440509895379c2f6955	ik/fix_1205	identical-to-upstream
e60a56c3170899391ab089c9b7cf34d9a6fe4f7d	ik/fix_1237	identical-to-upstream
55688c49aa790e57f32b085e7876a7adf5d66c4a	ik/fix_300	identical-to-upstream
b05c85e487d2c1a92a035298a2e7da4f80526ffb	ik/fix_358	identical-to-upstream
d2362176df33a24c138de4750ea62a161c1fcc5d	ik/fix_412	identical-to-upstream
858f2a55a57a5baf63cd97e69f654567f17b4838	ik/fix_447	identical-to-upstream
7139bebd12b8936ded01eb2033f45d77d5d2d30d	ik/fix_499	identical-to-upstream
19ac0b595c422b4d955d0f8134c95dd0f0d9f89d	ik/fix_538	identical-to-upstream
1bab0b3f46cb4ad1a628de90501f7e63410fe6c5	ik/fix_596	identical-to-upstream
4f738c971322ffb1bb22dd5136a58bf630ff23f4	ik/fix_827	identical-to-upstream
2c9aaae809c4b6219152e57db5659ef9558246d5	ik/fix_Makefile	identical-to-upstream
5c1c0e2bade18e9f32450f697b3ee85aa9a5e0dc	ik/fix_add_bf16_turing	identical-to-upstream
ba593f3ba647be076eb2317cc404ed8eba5f449e	ik/fix_after_883	identical-to-upstream
ffabdce3ceed20aa53f55d68fcdc9e249e7a34ce	ik/fix_again_cmake	identical-to-upstream
0e683f24ad8ba84ab8da651e0b32ee7a253a1a12	ik/fix_annoying_warnings	identical-to-upstream
160bf27714231d921307e73d57c64535939618a7	ik/fix_arm_fa	identical-to-upstream
24fb00637e059631a7842083810658a9ed4c7c2a	ik/fix_avx2_gemm_mess	identical-to-upstream
4e163ba2c804fa6a01cc2559346fbed02effc3b4	ik/fix_avx2_iq4_nl_r4	identical-to-upstream
ffe65511cfc9ad2dbbda345444bcdd1681fc5a3e	ik/fix_avx512_vs_fancy_simd	identical-to-upstream
c37783b361171b914faf65fbfe16e9f4135259d0	ik/fix_batched_cublas	identical-to-upstream
b37fafdc39a6854e33a2438a79e90ebc9c6f5af7	ik/fix_bench_compile	identical-to-upstream
8d97f5369922423c1a5e44bf280992fb24a2fc6a	ik/fix_bug_481	identical-to-upstream
b685f9b4aafca252dd99ea011ffab65dfb7ad143	ik/fix_comma_pauses	identical-to-upstream
8794a2fecdb9b32ca9d1c0bc35dd4d023496481e	ik/fix_compiler_warnings	identical-to-upstream
4b66e9234cbfef25f1e5cc2eb832a1816259e1db	ik/fix_contiguously_allocated	identical-to-upstream
c8d7522b3f33c8c7fe786c169ce6c9c72b3e367f	ik/fix_cpu_fa_work_buffer_size	identical-to-upstream
2f32589b8ef832bbf64b9799f72d6c8db93a501a	ik/fix_cuda_fa_race	identical-to-upstream
c2bab6cee516df5fcb1d3d277a86ffade3a67022	ik/fix_cuda_memcpy_async	identical-to-upstream
c5f9a5c29add8fc6b619cd4bbf90afb3973724dc	ik/fix_cuda_scale_bug	identical-to-upstream
9264abfbaf7d55fe21c88f13bf84441d2f2e485e	ik/fix_debug_build	identical-to-upstream
f455ead8aaed6159077ab629b3a9e6c34d388fbf	ik/fix_deepseek_fattn	identical-to-upstream
93d053f7ab7245e50998954037d59d945e2136e7	ik/fix_deepseek_q80_cache	identical-to-upstream
08080356ab226874d1371cd009a354078bc82bee	ik/fix_dequantize_when_requantizing	identical-to-upstream
957308ca09d8796cfb45f344258ab6e634ceb98a	ik/fix_div_zero	identical-to-upstream
60c9495c2f344ac512f9389a497ddd167e61c6fa	ik/fix_dup_q	identical-to-upstream
e65782de67db955c27539502e7f03e4e086358ef	ik/fix_exp_shexp_split	identical-to-upstream
637d1b014cce0e576b73f47965c53f75e338e44a	ik/fix_experts_node_name	identical-to-upstream
ae3498dabdfd8339016aff89d5823c36d21c1a2d	ik/fix_fa_192_128	identical-to-upstream
2b7061967acc6f793616e1dca86d45f11234b489	ik/fix_fa_avx2_bug	identical-to-upstream
983e86805e7269a265552e1aea2ebc8832e61254	ik/fix_fattn_odd_even	identical-to-upstream
6bbc2c42babcfe2dc67a933d9e749c9cc5d3e187	ik/fix_fattn_supported	identical-to-upstream
de91911d7a3a65799ebf0103dddbe84831615e9c	ik/fix_flash_attn	identical-to-upstream
a00bd90c540336ec27259849fe29f2df5b1d1284	ik/fix_fused_grouped_topk	identical-to-upstream
310bce3c1db882c2e057582c546a8bc3c04478e1	ik/fix_gcc_arm	identical-to-upstream
a438096765be8f467bd09dfbfbf16f5747bcc902	ik/fix_gemma3_vision	identical-to-upstream
75ac624a7adf2f3c046a98f46befe991a0a3f089	ik/fix_ggml_common	identical-to-upstream
ca22798c0d438b1ebeda8fe850f000aa25dc20ba	ik/fix_glm4_attn	identical-to-upstream
58f3784821c63f9e01a0619db5d97f0b85019fdf	ik/fix_gpt_oss_partial_offload	identical-to-upstream
cb29b9a15cdc32987973ece7b3c9847c7c543b3e	ik/fix_graph_parallel_partial_offload	identical-to-upstream
6fd8f271083b51488695b67256707c866bd3bab4	ik/fix_hybrid_detection	identical-to-upstream
4f62026fb5d0a2cf7f6f68929e96b00f72d9d408	ik/fix_imatrix_check	identical-to-upstream
1044af2d95e76bf8efacc959430a316c79fe96f6	ik/fix_imatrix_nonsense	identical-to-upstream
177dd173d684728286dd5f842697b1c39980eed0	ik/fix_iq4k_avx2	identical-to-upstream
4fe0705abe9bc044ea9223ab71d359f2a5aad66c	ik/fix_iqk_for_strange_numrows	identical-to-upstream
4b731fe333bb54ca628ec692d8f0b3e1d13dc355	ik/fix_kimi2_parse	identical-to-upstream
9b24ae7fc6ba8686f7176a6bf3e54a124655ad20	ik/fix_kld	identical-to-upstream
ebc88e5d9a216c34ded80cc84a0e13dd74740b98	ik/fix_kq	identical-to-upstream
6250937c49e495f76b9b2c31d9623ae1ced2783f	ik/fix_llama4_attention	identical-to-upstream
95d9f3c1036ebf8fd6eb97412c2b1c95d1df9486	ik/fix_metal_fa	identical-to-upstream
8861e7a4ef4395728304897f5e739777f2eefa59	ik/fix_missing_bf16_avx512	identical-to-upstream
fe9926708ac5a47462a82d7e122c97629048d4f8	ik/fix_missing_dry	identical-to-upstream
411606d73b163cb5def5f39256e7e191a3832da9	ik/fix_missing_end	identical-to-upstream
902024a64c6ce28e0dbd4ec4e2a6bc45763acd61	ik/fix_mla_imatrix	identical-to-upstream
e49cfff302f6df60e81b2854475e7b97f84848c4	ik/fix_mmq_id	identical-to-upstream
50fbde85dc79c12cd0c25c018fd2e76f03d11fa8	ik/fix_mmq_overflow	identical-to-upstream
193a15b465abf913cd1260e422d7c7dbecd27e19	ik/fix_mmvq_bug	identical-to-upstream
e2f8747555984f92d998b8131656c46764f5fc2a	ik/fix_mul_mat_16	identical-to-upstream
6bc273c1d687b4a9c7f4166fba3c23ea25140b8a	ik/fix_multiple_choice	identical-to-upstream
1e534df8eac765f16e5890db60c3e53d8415d801	ik/fix_neon_build	identical-to-upstream
75e11382a6d0ed572267328c230b97f533ecb145	ik/fix_neon_legacy_quants	identical-to-upstream
c8dee5b35ded88f1c396c1ebe55d09332610da57	ik/fix_neon_q82	identical-to-upstream
eb046ae5f378c7d4c7437fcda75afef2205452ee	ik/fix_no_iqk_build	identical-to-upstream
d2f52ec104e2a404e6a36a894d002d7e69243c27	ik/fix_no_p2p_case	identical-to-upstream
e686c98385d957ff78c546ab32115d108d941f1e	ik/fix_perf_regression	identical-to-upstream
55b2cf98d2d2123655a5bd519ead7037aa0f076d	ik/fix_pr_261	identical-to-upstream
1c2b30c88a7a5691a582888dace60f2da4a47f8c	ik/fix_pr_842	identical-to-upstream
78458aa83dedd0a9b89e396b052b3a43a1e32ff1	ik/fix_q41_q51_arm	identical-to-upstream
5b6999970e98a0899d0335917da33f5204fd187f	ik/fix_q5_0_fa	identical-to-upstream
8297d10111e162999ca1fda0c777fa193d952df7	ik/fix_q6_0_dequantize	identical-to-upstream
7845ae4a8de23e33646c5242c3cad0c01e844ef1	ik/fix_q80_avx2_2	identical-to-upstream
5d39c132f204bf948031ebc0ccd362a00bfaf9f2	ik/fix_q80_avx2_mess	identical-to-upstream
cf87ad692340cfdd0a1ee3382c91f7858b4bdfbf	ik/fix_q80_moe_avx2	identical-to-upstream
785da428f74a9ab6fc7c5d12b8908ede0ce2e3bf	ik/fix_quantize_kt	identical-to-upstream
8957ff496380b3ba1c39f56b49a8d1d4581ce8f0	ik/fix_quantized_k_cache	identical-to-upstream
f747cbca081c08ce4ec6811b3f5df1b71f129b2a	ik/fix_quantized_kv_nofa	identical-to-upstream
d35cf5a92d99152d10e5fab4230bf4265d82a130	ik/fix_reduce_race	identical-to-upstream
e732da1f57429803c9d9d283f1724de1df28c2d4	ik/fix_reduce_windows	identical-to-upstream
d296ab79bec365996ab776b00944295f0659893a	ik/fix_repacked_legacy_quants	identical-to-upstream
c294485f455880ea2b04f5aa43aa002b44b5fba0	ik/fix_replace_all	identical-to-upstream
b9d25dc35bb8f62d5347eaec335abfce10b9d47e	ik/fix_requantize_interleaved	identical-to-upstream
10c531c8de19dc49051647922a60e060650806ef	ik/fix_ring_reduction	identical-to-upstream
6d799ea36b0b31a827bedff29d63da73e492cb87	ik/fix_rope_norm_fast_cuda	identical-to-upstream
